Input Memory,Output Memory,Input Datatype,Num Tiles,Actual Duration [ns],Estimated Duration [ns]
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,8,3046,3040.914017747795
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,64,20609,20682.434918754247
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,16,5520,5561.131289320145
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,8,3038,3040.914017747795
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,64,20608,20682.434918754247
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,16,5522,5561.131289320145
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,8,3034,3040.914017747795
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,64,20611,20682.434918754247
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,16,5509,5561.131289320145
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,8,3036,3040.914017747795
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,256,81118,81167.64943649064
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,128,40856,40844.17309133305
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,32,10770,10601.565832464845
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,256,81117,81167.64943649064
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,128,40841,40844.17309133305
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,32,10687,10601.565832464845
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,256,81113,81167.64943649064
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,128,40857,40844.17309133305
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,32,10688,10601.565832464845
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,256,81109,81167.64943649064
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,128,40852,40844.17309133305
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,32,10686,10601.565832464845
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,256,81121,81167.64943649064
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,128,40840,40844.17309133305
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,32,10685,10601.565832464845
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,256,81112,81167.64943649064
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,128,40835,40844.17309133305
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,32,10701,10601.565832464845
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,256,81105,81167.64943649064
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,128,40837,40844.17309133305
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,32,10676,10601.565832464845
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,256,81122,81167.64943649064
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,128,40839,40844.17309133305
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,32,10681,10601.565832464845
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,256,81101,81167.64943649064
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,128,40851,40844.17309133305
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,32,10696,10601.565832464845
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,256,81118,81167.64943649064
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,128,40851,40844.17309133305
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,32,10711,10601.565832464845
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,512,161800,161814.60212680584
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,128,41006,40844.17309133305
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,64,20844,20682.434918754247
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,512,161807,161814.60212680584
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,128,40926,40844.17309133305
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,64,20759,20682.434918754247
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,512,161803,161814.60212680584
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,128,40934,40844.17309133305
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,64,20764,20682.434918754247
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,512,161799,161814.60212680584
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,128,40907,40844.17309133305
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,64,20760,20682.434918754247
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,512,161807,161814.60212680584
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,128,40938,40844.17309133305
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,64,20766,20682.434918754247
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,512,161817,161814.60212680584
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,128,40919,40844.17309133305
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,64,20755,20682.434918754247
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,512,161808,161814.60212680584
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,128,40922,40844.17309133305
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,64,20760,20682.434918754247
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,512,161812,161814.60212680584
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,128,40936,40844.17309133305
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,64,20772,20682.434918754247
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,512,161811,161814.60212680584
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,128,40919,40844.17309133305
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,64,20773,20682.434918754247
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,512,161804,161814.60212680584
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,128,40922,40844.17309133305
L1_HEIGHT_SHARDED,L1_HEIGHT_SHARDED,BFLOAT8_B,64,20766,20682.434918754247
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,1,752,842.2655017382729
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,1,750,842.2655017382729
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,1,752,842.2655017382729
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,1,750,842.2655017382729
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,1,735,842.2655017382729
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,1,755,842.2655017382729
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,1,750,842.2655017382729
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,1,740,842.2655017382729
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,1,766,842.2655017382729
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,1,764,842.2655017382729
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,16,5481,5567.141151209949
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,4,1797,1787.2406316326083
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,16,5488,5567.141151209949
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,4,1721,1787.2406316326083
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,16,5485,5567.141151209949
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,4,1738,1787.2406316326083
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,16,5490,5567.141151209949
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,4,1723,1787.2406316326083
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,16,5486,5567.141151209949
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,4,1720,1787.2406316326083
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,16,5478,5567.141151209949
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,4,1720,1787.2406316326083
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,16,5489,5567.141151209949
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,4,1728,1787.2406316326083
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,16,5495,5567.141151209949
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,4,1741,1787.2406316326083
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,16,5485,5567.141151209949
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,4,1725,1787.2406316326083
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,16,5490,5567.141151209949
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,4,1745,1787.2406316326083
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,64,20602,20686.743229519314
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,16,5572,5567.141151209949
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,8,3056,3047.2074714917217
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,64,20590,20686.743229519314
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,16,5508,5567.141151209949
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,8,3039,3047.2074714917217
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,64,20593,20686.743229519314
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,16,5525,5567.141151209949
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,8,3040,3047.2074714917217
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,64,20610,20686.743229519314
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,16,5521,5567.141151209949
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,8,3037,3047.2074714917217
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,64,20603,20686.743229519314
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,16,5507,5567.141151209949
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,8,3039,3047.2074714917217
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,64,20606,20686.743229519314
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,16,5502,5567.141151209949
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,8,3048,3047.2074714917217
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,64,20602,20686.743229519314
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,16,5510,5567.141151209949
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,8,3053,3047.2074714917217
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,64,20607,20686.743229519314
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,16,5505,5567.141151209949
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,8,3049,3047.2074714917217
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,64,20607,20686.743229519314
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,16,5507,5567.141151209949
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,8,3041,3047.2074714917217
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,64,20598,20686.743229519314
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,16,5516,5567.141151209949
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,8,3042,3047.2074714917217
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,256,81107,81165.15154275676
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,128,40866,40846.21266726513
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,32,10772,10607.008510646403
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,256,81110,81165.15154275676
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,128,40852,40846.21266726513
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,32,10693,10607.008510646403
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,256,81117,81165.15154275676
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,128,40851,40846.21266726513
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,32,10681,10607.008510646403
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,256,81116,81165.15154275676
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,128,40834,40846.21266726513
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,32,10708,10607.008510646403
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,256,81107,81165.15154275676
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,128,40859,40846.21266726513
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,32,10671,10607.008510646403
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,256,81109,81165.15154275676
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,128,40833,40846.21266726513
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,32,10698,10607.008510646403
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,256,81128,81165.15154275676
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,128,40836,40846.21266726513
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,32,10691,10607.008510646403
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,256,81123,81165.15154275676
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,128,40854,40846.21266726513
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,32,10688,10607.008510646403
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,256,81110,81165.15154275676
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,128,40850,40846.21266726513
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,32,10686,10607.008510646403
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,256,81105,81165.15154275676
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,128,40839,40846.21266726513
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,32,10680,10607.008510646403
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,512,161814,161803.02929374005
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,128,40995,40846.21266726513
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,64,20846,20686.743229519314
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,512,161818,161803.02929374005
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,128,40930,40846.21266726513
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,64,20769,20686.743229519314
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,512,161797,161803.02929374005
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,128,40931,40846.21266726513
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,64,20763,20686.743229519314
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,512,161803,161803.02929374005
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,128,40920,40846.21266726513
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,64,20759,20686.743229519314
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,512,161804,161803.02929374005
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,128,40910,40846.21266726513
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,64,20773,20686.743229519314
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,512,161804,161803.02929374005
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,128,40923,40846.21266726513
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,64,20763,20686.743229519314
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,512,161803,161803.02929374005
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,128,40937,40846.21266726513
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,64,20774,20686.743229519314
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,512,161814,161803.02929374005
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,128,40929,40846.21266726513
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,64,20766,20686.743229519314
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,512,161793,161803.02929374005
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,128,40931,40846.21266726513
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,64,20751,20686.743229519314
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,512,161802,161803.02929374005
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,128,40940,40846.21266726513
L1_WIDTH_SHARDED,L1_WIDTH_SHARDED,BFLOAT8_B,64,20768,20686.743229519314
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,1,752,885.5594900358343
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,1,753,885.5594900358343
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,1,748,885.5594900358343
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,1,754,885.5594900358343
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,1,742,885.5594900358343
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,1,753,885.5594900358343
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,1,760,885.5594900358343
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,1,749,885.5594900358343
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,1,758,885.5594900358343
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,1,749,885.5594900358343
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,16,5481,5609.203198322733
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,4,1776,1830.2882316932141
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,4,1857,1830.2882316932141
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,1,931,885.5594900358343
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,16,5483,5609.203198322733
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,4,1732,1830.2882316932141
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,4,1789,1830.2882316932141
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,1,859,885.5594900358343
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,16,5495,5609.203198322733
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,4,1738,1830.2882316932141
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,4,1778,1830.2882316932141
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,1,869,885.5594900358343
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,16,5474,5609.203198322733
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,4,1731,1830.2882316932141
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,4,1768,1830.2882316932141
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,1,857,885.5594900358343
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,16,5478,5609.203198322733
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,4,1739,1830.2882316932141
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,4,1749,1830.2882316932141
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,1,888,885.5594900358343
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,16,5500,5609.203198322733
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,4,1737,1830.2882316932141
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,4,1761,1830.2882316932141
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,1,871,885.5594900358343
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,16,5481,5609.203198322733
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,4,1741,1830.2882316932141
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,4,1781,1830.2882316932141
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,1,870,885.5594900358343
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,16,5489,5609.203198322733
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,4,1726,1830.2882316932141
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,4,1775,1830.2882316932141
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,1,866,885.5594900358343
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,16,5484,5609.203198322733
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,4,1729,1830.2882316932141
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,4,1767,1830.2882316932141
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,1,860,885.5594900358343
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,16,5479,5609.203198322733
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,4,1724,1830.2882316932141
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,4,1763,1830.2882316932141
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,1,858,885.5594900358343
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,64,20605,20724.86306484081
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,16,5567,5609.203198322733
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,8,3049,3089.926553903054
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,16,5649,5609.203198322733
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,4,1883,1830.2882316932141
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,2,1288,1200.4690705882942
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,8,3112,3089.926553903054
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,2,1234,1200.4690705882942
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,1,944,885.5594900358343
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,64,20604,20724.86306484081
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,16,5514,5609.203198322733
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,8,3053,3089.926553903054
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,16,5561,5609.203198322733
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,4,1820,1830.2882316932141
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,2,1244,1200.4690705882942
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,8,3027,3089.926553903054
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,2,1186,1200.4690705882942
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,1,918,885.5594900358343
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,64,20606,20724.86306484081
L1_BLOCK_SHARDED,L1_BLOCK_SHARDED,BFLOAT8_B,16,5520,5609.203198322733
